index	statistic	pvalue	gene
3201	-3.12759994820325	0.00961873312454142	RNF14
1015	-3.12691298899506	0.00874183914580717	CASP1
1086	-3.12636223700031	0.00875078654744521	DYNLT3
3199	-3.12525534470338	0.00965903444790228	PSME1
1024	-3.12489655235608	0.00877464261182215	NADK
1084	-3.12340927971533	0.00879891685409784	MTRR
3187	-3.12306606175293	0.0096968203397988	PSMA6
4065	3.1226650850101	0.00881108840551859	S100A4
3186	-3.12226156676963	0.00971074308335584	ZBTB44
4117	3.12005037304295	0.00885398717595642	USO1
780	3.11782291006091	0.00755992857868271	PAX4
1018	-3.11697516496411	0.00890470976301061	AGGF1
1017	-3.1165578562254	0.00891161532398643	MOXD1
4121	3.1152450671593	0.00893337425413421	VAMP5
1055	-3.1129936311676	0.00897081517282916	DYRK4
381	3.11057458203586	0.00766958225501491	KLHL6
4114	3.10795035921507	0.00905525665011697	THRSP
380	3.10466681866651	0.00776012160719208	C1orf50
4115	3.09706472834911	0.00924024940329193	ACD
4113	3.0906153166985	0.00935163675403661	PPP1CB
4116	3.08923017930997	0.00937573458063001	TINF2
1076	-3.07776736443615	0.00957756404709542	KIF24
1077	-3.07560715416953	0.00961608474573139	MAP2K1
4099	3.07494352063284	0.00962794977191239	PTPLB
4061	3.07279817294015	0.00966640671424579	RCN3
4118	3.07240505983484	0.00967347023533172	PHYKPL
4063	3.07173497068597	0.0096855224381156	SEPT10
4059	3.0709315617525	0.00969999237315688	S100B
4062	3.07047110449304	0.00970829528592776	PACRGL
4058	3.06547568159368	0.00979883138360249	S100A1
379	3.06518380385557	0.00839302290427923	GRAMD3
4060	3.0651597686235	0.00980458530050798	S100A2
4057	3.06268010082124	0.00984986677626276	SLX4
376	3.06243931499143	0.00843887011503852	GIMAP5
4098	3.06210232207516	0.00986044772652905	PDCD4
377	3.06188776850064	0.00844811367929577	ABO
4097	3.06158813480195	0.00986987369517756	EIF4A3
378	3.05978597543302	0.00848343033839138	FRMD8
1011	-3.058853589066	0.00992015469943275	CDCP1
4120	3.05711531482359	0.00995225028022406	STX4
375	3.05601704586027	0.00854712642125022	AHCY
4096	3.05377145998043	0.0100142842373647	ZFYVE9
4095	3.05375304852201	0.0100146268700334	PPP1CC
1012	-3.05361993977327	0.0100171043401758	ANKRD26P1
4064	3.05346431632377	0.010020001640942	SEPT7
4119	3.04981291925445	0.0100882225152177	STX16
370	3.04965512893606	0.00865572022507688	EMP3
365	3.04297704266436	0.00877117941358008	COL4A3BP
4159	3.04250807929208	0.0102261019147063	RPS14
369	3.0423668517143	0.00878180481416424	NIPAL3
1013	-3.04109335612959	0.0102530222407752	CIART
4160	3.03949303529065	0.0102835597834049	AKAP7
4112	3.03846557278708	0.0103032139453239	PPP1R2P3
368	3.03829781537346	0.00885298612137686	DOLK
366	3.03721284775695	0.00887206205559432	OSTC
1856	-3.03703249200008	0.0103306899308275	DEF6
1857	-3.03596379209019	0.010351227494501	LINGO1
4091	3.0352519306338	0.0103649302471824	SULT2B1
1164	-3.0348971199199	0.00957418430883228	CSRP2
374	3.03478960434301	0.00891481447820186	OSTCP1
407	3.03468687869463	0.00891663132379272	CDH15
4090	3.03425824475262	0.0103840882570072	SULT2A1
367	3.03404060997279	0.00892806988179795	PLN
372	3.03309944074593	0.00894475394904559	LEPROTL1
373	3.03211211412145	0.00896228937436461	CYB561
406	3.0278786160425	0.00903786451101518	TWSG1
371	3.02409713718903	0.00910590273002232	EDA
4089	3.02314035336502	0.0106008699221152	SULT1B1
1014	-3.02058505358799	0.0106513308558176	CYCS
1020	-3.01885574930463	0.0106856166456417	HHLA3
4153	3.01279482121249	0.0108066564246247	ARL2BP
1163	-3.01193893226181	0.0100064819919058	EZH2
4154	3.00921883339518	0.0108787127834494	ARL2
4155	2.99923988662513	0.011082339414535	UNC119
1093	-2.99825871913533	0.0102732402197101	CRACR2B
1096	-2.99723770003112	0.0102934304795321	PHKB
4087	2.99722414523794	0.0111239320358113	SLC30A8
1095	-2.99407789776656	0.010356164243275	GEMIN8P4
4092	2.99222734508052	0.0112277093017061	SULT1A1
4093	2.98994508967287	0.0112754301040598	PRICKLE3
1162	-2.98485998053801	0.0105413501445892	CCDC28B
4094	2.98274353189482	0.0114273432146441	CD2BP2
1010	-2.97800424280221	0.0115284293866488	BLVRA
1097	-2.97630581401571	0.0107161386019092	EIF5
1094	-2.97254868562165	0.010793814074092	DENND2D
1440	-2.96724527523438	0.0095911962857681	LRR1
3746	2.96532542993574	0.0109447203103417	PCBP2
4088	2.96385192293312	0.0118356329951578	PGRMC1
1099	-2.96300045454617	0.0109937364996875	MIIP
4143	2.96126566276281	0.0118926491919218	TNNC2
4142	2.95931635041365	0.011935804362774	TMEM196
3744	2.95534858175213	0.0111565979298525	NSFL1C
1453	-2.95296378973819	0.00987376800146889	MEIS2
3745	2.94899314406922	0.0112936814605706	PSMB3
1361	-2.93871966595289	0.00917678724997528	FTH1
4080	2.93498551466349	0.0124877765402487	RUFY1
4082	2.93385457895837	0.0125140428669229	TSPO
4081	2.93368458602811	0.0125179957598658	RAB39B
1161	-2.9315274218726	0.0116790570653245	LRRC20
1158	-2.92925011136365	0.0117302548669063	NT5C1A
4079	2.92809800586799	0.0126485964375804	TXNDC17
4078	2.92752904258614	0.0126619733235364	PRPSAP1
4077	2.92728348179147	0.0126677510507728	PRPS1
1157	-2.92305592111147	0.0118706367866609	FRMPD1
3434	2.9213292780009	0.0128086521363568	OAS2
1098	-2.91789493490656	0.0119888707647346	CCND1
4076	2.91759074192493	0.0128979176536035	PRPS2
4084	2.91727918880969	0.0129053845424798	SRSF6
4083	2.91708028211229	0.0129101539227339	SLC35B4
4086	2.91416905954745	0.0129801602265809	FAM3C
4075	2.9128288755157	0.0130125145632358	TCEB2
4085	2.91261162496265	0.0130177669176541	TMEM234
3740	2.9108178511368	0.0121528961885944	MBNL3
1362	-2.90870866146256	0.00978033977042514	C9orf72
1156	-2.90057834532417	0.0123941505019247	FMNL2
3741	2.89956716719146	0.0116520135505016	RPL13AP17
1448	-2.89817491102672	0.0110354456441766	FGFR1OP
1365	-2.89595160522819	0.00962920897887365	GCSH
3156	-2.89193451475414	0.0146550415821818	ZCCHC17
1452	-2.89039348770791	0.0112109176428367	CCDC106
4074	2.89007459336768	0.0135742484795861	MFSD5
1369	-2.88844487706983	0.00978650607080223	EMILIN1
1451	-2.88682095660848	0.0112923888620564	PTPN7
3742	2.88628701167813	0.0127387986710421	PTRH1
1159	-2.88573941070204	0.0127521911312201	MYL7
3420	2.88559426687125	0.0136876627391762	DTX3
4285	2.88418963053025	0.013723413006805	RNF183
3421	2.88358680141983	0.012804971484913	VCL
4288	2.88356361030343	0.0137393761121638	PDIK1L
4287	2.88297399972418	0.0137544276673124	C1orf174
4286	2.88285997992567	0.0137573402501591	TAX1BP3
1439	-2.87988023877098	0.0114523275900518	COMT
782	2.8794373699752	0.0121246738095134	EMG1
1160	-2.87800741240575	0.0129427797045012	PPM1K
4149	2.87567533959189	0.0139421097079379	TMEM213
3155	-2.87432208346936	0.015124130070991	XCL2
3736	2.87358799222538	0.0130529751406886	PLAC8
1155	-2.87336356644285	0.0130585956855491	SCG2
4148	2.87302760430547	0.01401082211136	MAT2A
4147	2.87267948345838	0.0140198813115495	TYMP
1367	-2.87262553349361	0.0101261487041753	KLF12
1366	-2.87213377287768	0.0101368870315515	MICALL2
4146	2.87186211426124	0.014041174701199	TSEN54
3737	2.87122408994753	0.0131122969950599	TK1
4158	2.8693965584365	0.0141055999530569	NDRG1
1446	-2.86906745491092	0.011705908518151	MIS12
1368	-2.86860798008122	0.0102142003065424	LCA5L
4145	2.86772133959773	0.0141495409937007	TSEN2
4144	2.86749423644124	0.0141555083681327	TNNI3
1447	-2.86565400252704	0.0117870926525109	PMF1
1450	-2.86510477373403	0.0118002064866652	PARD6A
4156	2.85893925126456	0.0143821285263159	TBL1XR1
1364	-2.85795283207562	0.0108897270899526	CEP68
1363	-2.85785283049147	0.010892028673044	NOL4L
3756	2.85756476028069	0.0134603200171128	RBMY2FP
3735	2.85734947892529	0.0134658773909582	RPH3AL
1148	-2.85635998171869	0.013491449838318	ZBTB18
783	2.85624382747791	0.0126926263653893	DAO
3738	2.855759156377	0.0135070008480683	NEURL3
3743	2.85463857885065	0.01353605169063	RGL2
3750	2.85270913133853	0.0135862167666104	SMU1
1154	-2.84902706302092	0.0136824584363313	C12orf40
1449	-2.84880519141505	0.0121959321549826	VASP
1437	-2.84863218157024	0.0122002011640611	PLSCR3
1438	-2.8486155480465	0.0122006116721538	TRIP13
4150	2.84429447056685	0.0147784528673944	FAM65B
4157	2.84154675266713	0.0148540108405091	TAF9
4151	2.84048910607344	0.0148831964633589	RHOC
3739	2.84012195064565	0.0139180050738432	TFF1
4152	2.83969478732203	0.0149051529650688	PDE6D
1165	-2.83835557438068	0.0139651994704708	DTX3L
4294	2.83779417274478	0.0149578200476383	PTPRN
3749	2.83671833462243	0.0140090842848055	TRAPPC12
4295	2.83200739627403	0.01511931332253	PLP1
4296	2.83200739625311	0.0151193133231169	RAP1GDS1
4290	2.83096103561195	0.0151486983480957	PPP3CA
4289	2.83050762314688	0.0151614491331646	C16orf74
3755	2.83002329409917	0.0141899563514472	TMEM241
4293	2.82652335451479	0.0152739523047705	SEC16B
4292	2.82647274726128	0.0152753866004438	SEC13
1152	-2.8264440635979	0.0142875931871242	ERCC6L
4291	2.82031605207978	0.0154508769615858	PPP3R1
1166	-2.81876421994097	0.0144993260026048	FABP2
1100	-2.81728029599541	0.0145405921131738	HAND2
3429	2.81652132775074	0.0155600348549456	ZNF33B
1101	-2.81619087211857	0.0145709611772152	TNRC6A
3753	2.81537707156646	0.0145936875929904	MAPK12
3752	2.81514013127605	0.0146003110025016	SCAF8
3430	2.81490721586229	0.0156066970775539	ZCCHC13
3754	2.81460218911393	0.014615359571691	ZC3H15
3211	-2.81223532281131	0.0169007975985511	GIPC2
3751	2.81216398172745	0.0146837582538409	RGS2
3435	2.81080755272335	0.0157258376088228	SYT7
3419	2.8099558949621	0.0157507003955659	MMP14
4303	2.80946080963782	0.0157651714992981	NQO2
1167	-2.80800651768074	0.0148011136546965	RNF208
3432	2.80780474793222	0.0158136730757459	ABHD1
3210	-2.80677276528721	0.01706675181092	ZBTB6
3413	2.80565898062171	0.0158767365029231	RPAP1
1153	-2.80258655733621	0.0149554918649841	ISCA2
4297	2.80230547473728	0.0159757937291798	PLEKHB1
3221	-2.7991210319138	0.0173019501864694	RNF185
4302	2.79894904010763	0.0160755497120406	LRRC7
1858	-2.79882584691826	0.0160792228144901	PSMG2
1859	-2.79860737428401	0.0160857387907871	CLHC1
3431	2.79817162731059	0.0160987428053689	RPL14
3205	-2.79744371615951	0.0173539377180207	TRIM2
3226	-2.79651559115092	0.0173827713665338	TSR2
3734	2.79514466344771	0.0143164684182175	MAP2K2
3204	-2.79468167962887	0.0174398851663913	UBAC1
3202	-2.79440812645671	0.01744842049335	PSPH
1860	-2.79363386028537	0.0162347830653694	GNG10
3222	-2.79347592792025	0.0174775379646297	NAA38
3223	-2.79248194850106	0.0175086385305906	PLK4
3225	-2.79149347604957	0.0175396214874914	ABHD16A
4301	2.79098526712404	0.0163147115278743	NAT9
3224	-2.79087818382469	0.0175589349641405	ARR3
3417	2.79042431827242	0.0163316895433167	PLEKHF1
3428	2.79034060103773	0.0153101469642691	ZNF763
3203	-2.79026699998062	0.0175781404638167	RNF126
1445	-2.78731173960438	0.0138086123224066	NUP50
3748	2.78699727003484	0.0154084003905111	SERPINE2
4298	2.78690026571035	0.0164387509434214	PYGB
3418	2.77749947921122	0.0167277541383366	ZNF786
3747	2.77738039256368	0.0156944847313698	LRRIQ3
3759	2.77532418199093	0.0157563264083596	AP1M2
3760	2.77470512639523	0.0157749916413876	PRF1
1371	-2.77428978442681	0.0125063890541097	MTMR9
3762	2.77391082779228	0.015798972434685	NIFK
3423	2.77258408975752	0.0158391079910929	UBAC2
1374	-2.77244935686091	0.0130391426850355	ACTN1
3761	2.77239488859604	0.0158448397177957	TACC1
3758	2.77115379050013	0.0158824884724396	RIPK2
3427	2.77086491872311	0.0169347328964706	C16orf87
3433	2.77065883700585	0.0169412023864146	TMEM14C
3880	2.7688357534916	0.0159530413956519	POLR1D
1370	-2.76683173416975	0.012707353033416	NMI
784	2.7662229911955	0.0151542864181462	PCGF2
785	2.764894472162	0.0151938995119592	AGPS
3416	2.76172985753347	0.0172238644540428	OLFM2
3209	-2.75927539775438	0.0185799304511076	ZBTB26
1372	-2.75819083012745	0.0134352475259387	MAD2L1BP
1149	-2.75811032743622	0.0162835078442602	GOLGA8G
1373	-2.75802971696147	0.013439788750554	MTMR6
3757	2.75578046709014	0.0163561768454231	WFDC10B
1150	-2.75519262813227	0.016374561874636	GGN
786	2.75457592059322	0.0155050290183334	C12orf50
787	2.75421407114464	0.0155160516137531	AREG
4299	2.74596310026358	0.0177343998873698	PYGL
3208	-2.7453806135247	0.0190473268887964	LHX8
4300	2.74490762796948	0.017769104838588	EEF1E1
3207	-2.74403629600161	0.0190931629432689	LDB1
3206	-2.74374973082137	0.0191029478802682	OTUB1
3732	2.74086082140296	0.0159281985340407	TGOLN2
3883	2.740451809199	0.0168422688353169	LINC00242
3881	2.73927556653785	0.0168801482942988	SNX12
3882	2.73919548777108	0.0168827301644936	SPON2
1375	-2.73674189656215	0.0140529771991487	OAS1
3733	2.73671780776973	0.0160582257084598	RPS26
3422	2.73608174234954	0.0169834228162844	BMI1
3220	-2.73313501529384	0.0194689258556824	YIPF4
352	2.73309881571634	0.0161726517630743	KLHL35
3219	-2.73301451839817	0.0194731201262761	UBXN6
3024	-2.73171883628607	0.0195182771379574	GMNN
350	2.72887278060569	0.0163072760776568	HIST1H2AK
351	2.72843894313977	0.016321157943078	KLF11
3415	2.72809128859128	0.0183311601106599	MYH1
349	2.72717632557735	0.0163616244507681	RRS1
3424	2.72554322088535	0.0173286003745431	PRKCH
4133	2.72098441371163	0.0198964140958273	PPP1R16A
1151	-2.71456628135053	0.0176954357700831	C12orf75
353	2.71374876369022	0.0167980570249795	LONRF3
348	2.71147273882181	0.0168731475904265	FSTL1
360	2.71143193742074	0.0168744966822046	IQCE
4132	2.7103426020176	0.0202784650800678	TMEM128
3425	2.70965385070771	0.0178620527317435	LINC00588
364	2.70944124944974	0.0169404459664793	CSNK1G2
363	2.70934643964258	0.0169435931522636	ACTL8
357	2.7087344977918	0.0169639200710832	HSPA4
359	2.70714053331714	0.017016978242816	UBE2R2
346	2.70468894545367	0.0170988989701033	LANCL2
347	2.70369522899905	0.0171322134110581	TAF11
3414	2.70003674424362	0.0193080565024573	XAGE3
362	2.6961235045436	0.0173881352609941	FXYD7
3886	2.69608580697302	0.0183302527626521	NRIP2
358	2.69258430617881	0.017509028738132	RNF128
796	2.69158112191235	0.0184883334576948	ANKRD44
355	2.69087344243104	0.0175677614051943	NPRL3
356	2.68691828984075	0.0177042719412952	CCNL1
3023	-2.68496329652707	0.0212192217810945	TMEM106C
354	2.68364160339348	0.017818144819053	CLCN1
361	2.68160738077562	0.0178891963043365	CALM3
3887	2.68159523161201	0.0188435244202518	PARP11
3888	2.68159494861235	0.0188435345801228	FAIM
3896	2.67990931389288	0.0189041449012175	RPLP0
3001	-2.67736059588815	0.0215093637029211	LOC339047
3022	-2.67558807772586	0.0215775709949327	KIAA0040
3218	-2.67315215724689	0.0216716557277687	MAGEA4
3021	-2.66962115897909	0.0218087579137438	ARHGEF39
3893	2.66929288450609	0.0192902744063098	ZNF702P
797	2.66797264359972	0.0193388273395402	RAP1B
3142	-2.66784831992915	0.0218779173053822	CNTF
3002	-2.66639860240636	0.0219346327988053	MSRB3
3004	-2.66538709757281	0.0219742907723587	RAB7A
3894	2.66406442160962	0.0194832548952839	HOXB6
3003	-2.66391043072661	0.0220323137049911	FZD9
1861	-2.66300623353478	0.0206762539118883	CDC5L
3895	2.66263988885302	0.0195361592810517	PARK7
1862	-2.66178931704759	0.0207227959406531	NUDT21
1863	-2.6615631059003	0.0207314589073397	MORN4
798	2.66119713166044	0.0195898832123171	KCTD19
799	2.66066266698819	0.0196098215982057	CASP10
4131	2.65933356516791	0.0222131177824358	PTPN5
1443	-2.65928291192954	0.0178569270784058	MAT2B
3426	2.65921529924312	0.0196639155015512	ZNF671
3884	2.6588830340974	0.0196763540845051	ZFHX3
3885	2.65798680429586	0.0197099433353176	RNMTL1
3068	-2.6549698849867	0.0223868662882233	FMR1
3892	2.65427558273964	0.019849629670416	SUV39H2
3217	-2.65248863019407	0.0224862608535907	APPL1
3889	2.6516633219438	0.0211140805647712	LOC142937
3890	2.65116503521005	0.021133521107439	PSMF1
3067	-2.65016260075557	0.0225798334607146	RBFOX1
3017	-2.6495183686738	0.0226058179214146	IFI30
3073	-2.64927636162295	0.0226155866694804	CD300LG
3066	-2.64876697198627	0.0226361620977239	FAM200A
3143	-2.6472570465051	0.0226972602393853	PRM2
3069	-2.646702810615	0.0227197278940618	ZNF2
3072	-2.6464263961518	0.0227309414156081	ZNF415
3018	-2.64618411508981	0.0227407747182098	PRKRIP1
3016	-2.64591099570741	0.0227518646753917	CYBA
788	2.64588717540654	0.0191825332879633	KCNK1
3214	-2.64571720088181	0.0227597369159915	UBE2E3
3145	-2.64571213612177	0.0227599426903327	C21orf58
3215	-2.64542609503825	0.0227715671362261	PTBP2
1775	2.64517887818801	0.0201961112800544	SP2
3891	2.64495105997133	0.021377437113821	PMP2
3216	-2.6444611334539	0.0228108255767876	RHEBL1
3144	-2.64366061352361	0.0228434446248469	NFU1
3076	-2.64322066789265	0.0228613908516397	HBA2
3213	-2.64284989766911	0.0228765260959766	RNF5
3112	-2.64146974496218	0.0229329524864232	PGAP2
3019	-2.639729749098	0.023004286722885	DLGAP2
3075	-2.63887355808054	0.0230394682128527	DOK6
3077	-2.63875598872895	0.0230443033678021	RAC1
3015	-2.63850582288452	0.023054595018873	RNF214
4049	2.63824116816933	0.0216439182312986	TFAP2A
3148	-2.63789492319414	0.0230797460939844	KLK15
3151	-2.63730935699593	0.0231038796102113	ZNF394
1444	-2.63520261302103	0.0187369769228345	KPNA3
3150	-2.63504973527183	0.0231972414759808	UBB
3074	-2.63423333556267	0.0232310645832959	HMGB4
2509	2.63377902193464	0.0206386385787385	KRTAP9-2
778	2.63368527610086	0.0196447410656195	ARSA
3147	-2.63367206605341	0.0232543459913968	ODF1
3020	-2.63310229030777	0.0232780037998545	IL36RN
1776	2.63274996275246	0.0206790465119469	HAT1
3071	-2.63157008470756	0.0233417408423582	TNNI1
3146	-2.63120677666185	0.0233568790655998	TCF3
3070	-2.63103914021185	0.0233638673640858	E2F8
777	2.63086813146931	0.0197529756954817	CYHR1
3119	-2.62939634617401	0.0234324602028417	TGFB1
3099	-2.62904522138227	0.0234471467487103	NMU
3152	-2.62894922960815	0.0234511633913227	ZNF569
1777	2.62822811996932	0.0208575191671736	FHL2
3121	-2.62788540926903	0.0234957229722265	METTL13
3154	-2.62775810364325	0.0235010609390822	PRR19
3153	-2.62769006606337	0.0235039142679958	RSRP1
3120	-2.62715510767544	0.0235263610243343	NCKIPSD
3078	-2.62702845843693	0.0235316782998278	ALS2CR12
3118	-2.62541665923267	0.0235994521897125	MXD3
3080	-2.62538594372091	0.0236007456024139	UCP2
3079	-2.62321936318369	0.0236921557766306	DNMT3A
3081	-2.62223113491695	0.023733966029748	ZNF366
3103	-2.62178308591038	0.023752946195832	ALKBH4
3100	-2.62077432071181	0.02379573414243	REEP6
3212	-2.62031172763857	0.0238153809856851	PBK
3149	-2.61972505263598	0.0238403207443654	TRIM26
3117	-2.61963700269664	0.0238440660007885	LGALS2
1778	2.61725838293696	0.0212967316161656	TNFAIP1
3102	-2.6164440476505	0.0239802730530561	NOS1AP
4048	2.61578197665935	0.0225597665180337	SH2D2A
800	2.61543275328735	0.0213706946262714	ZC3H14
794	2.61483021932152	0.0213951602550337	C2orf88
3116	-2.61455878446633	0.0240610557920157	A1CF
801	2.61270159205212	0.0214818103602464	HOPX
3101	-2.6111677615606	0.0242070357017388	RPS27A
4050	2.6095480359072	0.0228206313016355	GSTO2
776	2.608389527528	0.0206375015242557	SIPA1L2
3098	-2.60729517510022	0.0243748146014868	CCDC185
755	2.60530221026842	0.0217856778982159	MMP3
3113	-2.60523410111275	0.0244645769842006	TMSB10
2998	-2.60498552896568	0.0244754246066565	SDC3
3106	-2.60481467693904	0.0244828832923049	PKP2
1442	-2.6044252992376	0.0199226928952307	KPNA4
2510	2.60423861724778	0.0218296978274919	KRTAP9-4
4051	2.60417379927645	0.0230478872546237	L3MBTL2
3032	-2.60370015533964	0.0245315936440806	STRBP
1441	-2.60325577089959	0.0199691430712047	TEX37
3025	-2.60195849119267	0.0246079046537164	P2RX7
3065	-2.60162433916236	0.0246225722442197	PLSCR4
3107	-2.60147487733048	0.0246291356534478	PAPD4
3105	-2.60093001009184	0.0246530773430103	KIAA0247
3104	-2.60054547890946	0.024669987600815	OTULIN
3109	-2.60003282211141	0.0246925501238635	MAP1LC3B
3110	-2.59990117226546	0.0246983474412066	WDR34
3111	-2.5978163512226	0.024790333330682	CSRNP1
3031	-2.59727513873362	0.0248142676800338	HLA-DPB1
3108	-2.59681072865962	0.0248348236970278	TEKT5
3064	-2.59516296597357	0.0249078934458418	UBTD1
2997	-2.59398441509933	0.0249602859206268	PNKP
1774	2.5926861894913	0.0223134269192321	CUTC
2999	-2.59034174374897	0.0251229079006015	HIP1
3128	-2.59027114867433	0.0251260698020127	GCM2
3030	-2.59024707001876	0.0251271483568728	RPS19BP1
3088	-2.58958798153347	0.0251566886040246	PPARD
3114	-2.58951388425132	0.0251600117703781	NANOS2
3087	-2.58943291666596	0.0251636435550155	VPS72
4052	2.58927799692108	0.0236893994352703	TBC1D9B
4053	2.58892267638867	0.0237049129886029	PHF10
3115	-2.58774276460017	0.0252395729222482	RSPH9
4055	2.58741215700191	0.0237709741925827	S100P
3029	-2.58718326769742	0.0252647577383094	RGS3
1773	2.58674518273646	0.0225662261951667	CCDC94
3063	-2.5867224612323	0.0252855187451964	GP9
3027	-2.58642468782266	0.0252989434510713	ZNF607
3026	-2.5862424713504	0.0253071618907251	RFPL3
3028	-2.5861095771983	0.0253131574218117	WIF1
3407	2.58397910610753	0.0239217849433874	TARBP2
3129	-2.58282699826987	0.0254616957974656	PRDM4
3406	2.58266122219895	0.0239799261802192	PRKRA
3126	-2.58041583159701	0.0255713484269755	RCBTB2
4047	2.57919265397231	0.0241336095592593	SETDB2
3086	-2.57903231905057	0.0256344760847032	IL2RG
3127	-2.57775266215703	0.0256930014376131	FOXP3
774	2.57444939097719	0.022045897412368	C4orf26
3408	2.57427731235805	0.0243530433621852	TMEM79
3411	2.5724899745238	0.0244333165454642	SFTPC
2511	2.57200554279355	0.0232054747190213	LCE4A
1479	-2.57164294546984	0.0221664160589683	CXXC1
1481	-2.57093054675024	0.0221971098364964	GGA1
3125	-2.57084993193336	0.0260109729897462	DDX41
3140	-2.570275353596	0.0260376145179255	CTSG
753	2.57023902593691	0.0232832552425952	KIF26B
4054	2.57006747326037	0.024542528462975	PAICS
1480	-2.56971170412528	0.022249718780379	NUDT16L1
775	2.56853168825655	0.0223007662622332	CDIP1
3085	-2.56816867096901	0.0261355249894253	MPP3
3083	-2.56775342691604	0.0261548665905775	LINC00671
795	2.56761300330278	0.0233993472386288	ACSS1
3062	-2.5673730838751	0.0261725948887178	TIE1
3000	-2.56699903922948	0.0261900411312838	ZNHIT1
3084	-2.56649449294989	0.0262135923611553	SLAIN1
3009	-2.56595893741011	0.0262386138193236	ZNF320
3134	-2.56582132503754	0.0262450469376468	RBM4B
3139	-2.56568914765791	0.0262512274400494	LYVE1
3132	-2.56539502414197	0.026264985540887	VHLL
3007	-2.56538918715546	0.0262652586470358	VPS11
3008	-2.56504734269849	0.0262812580409847	SIK3
3137	-2.56504178870531	0.0262815180643722	UBA2
754	2.56472277445062	0.0235277675687791	C17orf70
3138	-2.56423011848381	0.02631954553406	DNAJC15
3135	-2.56392535971147	0.0263338377132339	MRPL4
3131	-2.56372715361457	0.0263431370174576	NCOA5
3136	-2.56340112491416	0.0263584404402316	CLASRP
4040	2.56313789464673	0.0248575654236241	MCM10
3090	-2.56253982548651	0.0263989109143468	TP53RK
3091	-2.56228704895043	0.0264107998874024	TIMM8A
3124	-2.56170361525882	0.0264382609255656	NPPA
3006	-2.56158972750458	0.0264436246629307	RNF175
1771	2.56120599512709	0.0236849479911586	PHF1
1772	2.56120599512709	0.0236849479911586	BIRC7
773	2.56060236915858	0.0226467256547547	CPNE6
4041	2.56003970551243	0.0249996896688218	MCM6
3141	-2.55840170572598	0.0265942046264126	ZNF679
3092	-2.55803263876413	0.0266116910988432	SRI
2995	-2.55752902660624	0.0266355705764525	LINC01018
4038	2.55620124722816	0.0251768714813631	SEPT12
2996	-2.55619033476711	0.0266991489250168	SH2D1A
3005	-2.55616698244063	0.0267002593164842	XRCC6BP1
3089	-2.55584419911638	0.0267156121501889	KIRREL2
4039	2.55584265777536	0.0251934862094588	SERBP1
3133	-2.55579100601853	0.0267181430535088	LINC00908
3130	-2.55518820909185	0.0267468403182162	CD164
1770	2.55372364909408	0.0240227571986512	BIRC2
3123	-2.55159850087123	0.0269183630334853	CBX5
3096	-2.55074099167083	0.026959495939304	TBX6
3095	-2.54823148575109	0.0270802265573347	LENG8
750	2.54753158793868	0.0232283141595615	ARHGEF1
4056	2.54683594765173	0.0256143208270675	MUS81
3097	-2.54655742225555	0.0271610596057066	TNFRSF6B
3093	-2.54546820075433	0.0272137803903656	ELMO1
772	2.54356071652849	0.0234078266620554	BRK1
3122	-2.54240999921995	0.0273623417709723	KIAA0907
3082	-2.54232822829507	0.0273663249469183	SAP18
2512	2.54203063750355	0.0245600232188994	OTX1
4036	2.54190506964146	0.0258476062083923	PACSIN1
1482	-2.54165145188256	0.0234946136085721	NEUROG3
742	2.54152980053372	0.0235001538260755	COL23A1
3057	-2.53985109380076	0.0274872597054857	KLF15
747	2.53957786583365	0.0235892203189649	COPS4
1469	-2.53756724276508	0.0236813039885232	TMSB4XP1
3055	-2.53677384041079	0.0276382230345398	DDIT4L
743	2.53544464438152	0.0237788908229943	DDX21
931	-2.53531569302306	0.0237848318201899	CASP7
3056	-2.53504035834863	0.0277236217200933	HBG1
4037	2.53443874362089	0.026204788672809	PACSIN2
2484	2.53424799981236	0.024924038724801	ARFGAP1
3058	-2.53150102522769	0.0278987887661762	GPBP1
3010	-2.53118324316747	0.0279145692885439	ZNF41
771	2.53112884125702	0.0239785036466809	AEBP2
793	2.53061309111055	0.025095834917422	ANLN
740	2.53010323612229	0.0240261757388152	HIST1H2BC
1769	2.52906367345151	0.0251694121634551	BOLA1
1472	-2.52903468426917	0.0240759409163072	HPRT1
3054	-2.52887086703141	0.0280296618604605	CD33
3094	-2.52823868688259	0.02806120790563	AAMDC
741	2.52695679438138	0.0241729971453222	GALT
3053	-2.52547834150793	0.0281993585340161	SPRED2
932	-2.5242009377323	0.0243023003573064	APOL1
1780	2.52395955668339	0.0254132685017099	MVK
746	2.52379910966837	0.0243212092919363	CD209
745	2.52259989778025	0.0243777249652939	FAM192A
2483	2.52087644685695	0.0255616722479534	GRN
2482	2.52083149120371	0.025563842340975	NR1D2
3412	2.51834846462024	0.0269909347355763	CXCL9
2485	2.51819880474013	0.0256912377234622	BCL6B
2498	2.51808521392691	0.0256967481404768	CATSPER1
768	2.5175887809527	0.0246152527223089	KAZN
1767	2.51669713588712	0.0257641775857879	C19orf73
1779	2.51564989443901	0.0258151630309515	MRI1
2480	2.51559542649268	0.024710354285264	DAAM2
3052	-2.51549509833766	0.0287045903939562	GRAP2
770	2.51546444019424	0.0247166158820173	ILK
3048	-2.51535521830745	0.0287117320688106	ARHGEF16
