GO	Term	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
GO:0033256	I-kappaB/NF-kappaB complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00091158519342149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0005882	intermediate filament	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.0992389383252e-12	NA	NA	NA	NA	NA	5.79447454646214e-17	NA	NA	NA	NA	NA	NA
GO:0045111	intermediate filament cytoskeleton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86387261820836e-10	NA	NA	NA	NA	NA	4.04115928798068e-17	NA	NA	NA	NA	NA	NA
GO:0045095	keratin filament	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.48545718986181e-08	NA	NA	NA	NA	NA	3.89565386536328e-18	NA	NA	NA	NA	NA	NA
GO:0005874	microtubule	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.14917651350913e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000922	spindle pole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.31328700663144e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0005938	cell cortex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000453989130504597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070695	FHF complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000582605639443723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0005875	microtubule associated complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000815766061157947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0005845	mRNA cap binding complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000840379812246417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034518	RNA cap binding complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000840379812246417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030496	midbody	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000436952973957852	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000748752213848294
GO:0097525	spliceosomal snRNP complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000652327503689107	NA	NA	NA	NA	NA	NA	0.00073804800372435	NA	NA
GO:0005881	cytoplasmic microtubule	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000652327503689107	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030532	small nuclear ribonucleoprotein complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000652327503689107	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000346	transcription export complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000721488128056636	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000813	ESCRT I complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000574900907740496	NA	NA	NA	NA	NA	NA	NA
GO:0031588	AMP-activated protein kinase complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000929944050109604	NA	NA	NA	NA	NA	NA	NA
GO:0001533	cornified envelope	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36578215165741e-05	NA	NA	NA	NA	NA	NA
GO:0016605	PML body	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.16440837341789e-05	NA	NA	NA	NA	NA
GO:0035631	CD40 receptor complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000808973168402462	NA	NA	NA	NA
GO:0000151	ubiquitin ligase complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000808973168402462	NA	NA	NA	NA
GO:0000502	proteasome complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.48645419105156e-07	NA	0.000525361275358774	NA
GO:0000421	autophagosome membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.43793958981072e-06	NA	NA	NA
GO:0008540	proteasome regulatory particle, base subcomplex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13933710616741e-05	NA	NA	5.14989969611818e-05
GO:0005776	autophagosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13933710616741e-05	NA	NA	NA
GO:0000407	pre-autophagosomal structure	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.28950657503065e-05	NA	NA	NA
GO:0022624	proteasome accessory complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.28950657503065e-05	NA	0.000320733047703027	0.000461272664993306
GO:0005838	proteasome regulatory particle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000192442016068542	NA	0.000226773231202683	0.000279388341148456
GO:0031595	nuclear proteasome complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000550231077207414	NA	NA	0.000147250975065024
GO:0034709	methylosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000102908652511322	NA	NA
GO:0015934	large ribosomal subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000302858470388558	NA	NA
GO:0034715	pICln-Sm protein complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000343822793618751	NA	NA
GO:0022625	cytosolic large ribosomal subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00036905795826866	NA	NA
GO:0022626	cytosolic ribosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000544190913860054	NA	NA
GO:0005685	U1 snRNP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000544190913860054	NA	NA
GO:0005686	U2 snRNP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00065338446818717	NA	NA
GO:0071013	catalytic step 2 spliceosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000677093313720945	NA	NA
GO:0044391	ribosomal subunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000694978699124598	NA	NA
GO:0008541	proteasome regulatory particle, lid subcomplex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000226773231202683	NA
GO:0048188	Set1C/COMPASS complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000402329617172374	NA
GO:0031201	SNARE complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.69064631570089e-16
GO:0070688	MLL5-L complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.96198918676846e-06
GO:0031105	septin complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.96198918676846e-06
GO:0032156	septin cytoskeleton	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.96198918676846e-06
GO:0008287	protein serine/threonine phosphatase complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69863473896607e-05
GO:1903293	phosphatase complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69863473896607e-05
GO:0002189	ribose phosphate diphosphokinase complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42471062079542e-05
GO:0031597	cytosolic proteasome complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.64782784359777e-05
GO:0008021	synaptic vesicle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78589437676918e-05
GO:0048471	perinuclear region of cytoplasm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78589437676918e-05
GO:0042581	specific granule	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.93854329857484e-05
GO:0032154	cleavage furrow	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.49504796131046e-05
GO:0097610	cell surface furrow	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.49504796131046e-05
GO:0098793	presynapse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.43740138821099e-05
GO:0098687	chromosomal region	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000103679443843935
GO:0072357	PTW/PP1 phosphatase complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000147250975065024
GO:0055037	recycling endosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000155006029466644
GO:0032153	cell division site	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000164022246397115
GO:0032155	cell division site part	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000164022246397115
GO:0005768	endosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000211565546303456
GO:0000784	nuclear chromosome, telomeric region	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000225204581724781
GO:0030659	cytoplasmic vesicle membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000649727721247963
GO:0035097	histone methyltransferase complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000717224572549269
GO:0043209	myelin sheath	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000799797510258677
GO:0005802	trans-Golgi network	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000821355836221612
GO:0000164	protein phosphatase type 1 complex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000863619633222174
GO:0012506	vesicle membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00089308340646823
GO:0005769	early endosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000950387531529191
GO:0030135	coated vesicle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000989062906353902
