GO	Term	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
GO:0007049	cell cycle	NA	NA	NA	NA	NA	NA	7.97689157991164e-06	8.98721086570202e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	NA	NA	NA	NA	NA	NA	7.97689157991164e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000116	regulation of cysteine-type endopeptidase activity	NA	NA	NA	NA	NA	NA	7.97689157991164e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1903047	mitotic cell cycle process	NA	NA	NA	NA	NA	NA	7.97689157991164e-06	4.54536882418731e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000807861732833927
GO:0006725	cellular aromatic compound metabolic process	NA	NA	NA	NA	NA	NA	7.97689157991164e-06	6.67014329312204e-05	NA	NA	0.00049744384363588	2.08104867656287e-05	NA	NA	NA	1.11269801563699e-07	NA	9.10044643036392e-05	3.39064370639887e-06	NA	NA	NA	NA	NA	0.000167863451621644	NA	NA
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	NA	NA	NA	NA	NA	NA	7.97689157991164e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000278	mitotic cell cycle	NA	NA	NA	NA	NA	NA	7.97689157991164e-06	5.63746200213592e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000194258297119743
GO:0044237	cellular metabolic process	NA	NA	NA	NA	NA	NA	7.97689157991164e-06	NA	NA	NA	NA	0.000880039588891039	NA	NA	NA	3.74697446732264e-07	NA	NA	9.6872050490364e-08	NA	NA	NA	NA	NA	0.000337234240182334	NA	NA
GO:0006139	nucleobase-containing compound metabolic process	NA	NA	NA	NA	NA	NA	8.98151010469556e-06	2.27640022152523e-05	NA	NA	0.000352642299176602	8.34918312170264e-06	NA	NA	NA	1.11269801563699e-07	NA	9.10044643036392e-05	1.08043293453318e-06	NA	NA	NA	NA	NA	0.000105368727368028	NA	NA
GO:0065009	regulation of molecular function	NA	NA	NA	NA	NA	NA	8.98151010469556e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1902589	single-organism organelle organization	NA	NA	NA	NA	NA	NA	8.98151010469556e-06	2.19710590707342e-11	NA	0.000984218846136837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031325	positive regulation of cellular metabolic process	NA	NA	NA	NA	NA	NA	9.14607276310678e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043170	macromolecule metabolic process	NA	NA	NA	NA	NA	NA	9.14607276310678e-06	NA	NA	NA	0.000720624317154069	9.9158828970377e-07	NA	NA	NA	8.12540513776239e-07	NA	NA	1.02671600609725e-08	NA	NA	NA	NA	NA	3.36881868987229e-05	NA	NA
GO:0044093	positive regulation of molecular function	NA	NA	NA	NA	NA	NA	9.14607276310678e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000253172240287039	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045862	positive regulation of proteolysis	NA	NA	NA	NA	NA	NA	9.14607276310678e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00030930507155564	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010564	regulation of cell cycle process	NA	NA	NA	NA	NA	NA	9.49427130045315e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0090304	nucleic acid metabolic process	NA	NA	NA	NA	NA	NA	1.11702221541737e-05	9.71787740602518e-06	NA	0.000835751226327849	0.00027990576028605	2.76102535189072e-06	NA	NA	NA	4.21465917560053e-08	NA	3.70476240070024e-05	1.14874607569467e-07	NA	NA	NA	0.000912327273125266	NA	2.63675661997288e-05	NA	NA
GO:0046483	heterocycle metabolic process	NA	NA	NA	NA	NA	NA	1.11702221541737e-05	5.59678698445465e-05	NA	NA	0.00049744384363588	1.98040609641964e-05	NA	NA	NA	5.88775243880006e-08	NA	5.73271667359383e-05	2.99071014191018e-06	NA	NA	NA	NA	NA	0.000105368727368028	NA	NA
GO:2001056	positive regulation of cysteine-type endopeptidase activity	NA	NA	NA	NA	NA	NA	1.16789700937269e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0019222	regulation of metabolic process	NA	NA	NA	NA	NA	NA	1.23029764194808e-05	NA	NA	NA	NA	5.30290269280569e-05	NA	NA	NA	5.31317066133435e-07	NA	NA	1.32271077352612e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051171	regulation of nitrogen compound metabolic process	NA	NA	NA	NA	NA	NA	1.23029764194808e-05	NA	NA	NA	NA	2.81812139318746e-06	NA	NA	NA	1.11269801563699e-07	NA	0.000603350447360126	3.38352692947963e-08	NA	NA	NA	NA	NA	0.000461820526900369	NA	NA
GO:0031323	regulation of cellular metabolic process	NA	NA	NA	NA	NA	NA	1.24345761477526e-05	NA	NA	NA	NA	6.75962747253762e-05	NA	NA	0.000978842308214236	1.45985049955576e-07	NA	NA	1.02671600609725e-08	NA	NA	NA	NA	NA	NA	NA	NA
GO:0080090	regulation of primary metabolic process	NA	NA	NA	NA	NA	NA	1.38812525563075e-05	NA	NA	NA	NA	6.56620378389711e-06	NA	NA	0.000978842308214236	2.53174124729327e-07	NA	NA	4.90056402485128e-08	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901990	regulation of mitotic cell cycle phase transition	NA	NA	NA	NA	NA	NA	1.43206762808379e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000109058083123518	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010604	positive regulation of macromolecule metabolic process	NA	NA	NA	NA	NA	NA	1.80638031938817e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	NA	NA	NA	NA	NA	NA	1.80638031938817e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000720279804977963	NA	NA	NA	NA	NA	NA	NA	NA
GO:0060255	regulation of macromolecule metabolic process	NA	NA	NA	NA	NA	NA	1.80638031938817e-05	NA	NA	NA	NA	9.48331654105546e-06	NA	NA	0.000978842308214236	1.11269801563699e-07	NA	NA	1.03965123577352e-07	NA	NA	NA	NA	NA	0.000747370500318555	NA	NA
GO:1901987	regulation of cell cycle phase transition	NA	NA	NA	NA	NA	NA	1.97332924473295e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000232802765562248	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000112	regulation of cellular macromolecule biosynthetic process	NA	NA	NA	NA	NA	NA	2.14380126229897e-05	NA	NA	NA	0.000596439733299614	3.87254253877048e-06	NA	NA	0.000978842308214236	8.12540513776239e-07	NA	NA	3.41310421304506e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0022402	cell cycle process	NA	NA	NA	NA	NA	NA	2.70028884643727e-05	2.57156400122706e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010556	regulation of macromolecule biosynthetic process	NA	NA	NA	NA	NA	NA	2.70474333517382e-05	NA	NA	NA	0.000745535388015286	7.1524481186339e-06	NA	NA	NA	1.48272769051267e-06	NA	NA	5.49467540034994e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010950	positive regulation of endopeptidase activity	NA	NA	NA	NA	NA	NA	2.88793367081559e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016070	RNA metabolic process	NA	NA	NA	NA	NA	NA	2.88793367081559e-05	0.000316689099554161	NA	0.000984218846136837	0.00027990576028605	8.34918312170264e-06	NA	NA	NA	3.74188108657322e-09	NA	2.77178806184842e-05	3.41310421304506e-07	NA	NA	NA	0.000912327273125266	NA	7.805980779095e-05	NA	0.000854060034424682
GO:1901360	organic cyclic compound metabolic process	NA	NA	NA	NA	NA	NA	2.90976364845414e-05	0.000179659795321911	NA	NA	0.00050302366273975	3.01714016037956e-05	NA	NA	NA	1.13859237607475e-07	NA	9.10044643036392e-05	8.31250564886685e-06	NA	NA	NA	NA	NA	0.000105368727368028	NA	NA
GO:0007346	regulation of mitotic cell cycle	NA	NA	NA	NA	NA	NA	2.90976364845414e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051247	positive regulation of protein metabolic process	NA	NA	NA	NA	NA	NA	2.96728047765714e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042176	regulation of protein catabolic process	NA	NA	NA	NA	NA	NA	3.47003012621492e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7709702728188e-05	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048522	positive regulation of cellular process	NA	NA	NA	NA	NA	NA	3.47003012621492e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051246	regulation of protein metabolic process	NA	NA	NA	NA	NA	NA	3.47003012621492e-05	0.000669767087879851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045787	positive regulation of cell cycle	NA	NA	NA	NA	NA	NA	3.90723585251209e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.49205632347625e-06	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006366	transcription from RNA polymerase II promoter	NA	NA	NA	NA	NA	NA	4.47897888897096e-05	NA	NA	0.000835751226327849	NA	NA	NA	NA	NA	0.000559334178357505	NA	NA	0.000297335059774551	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030163	protein catabolic process	NA	NA	NA	NA	NA	NA	4.47897888897096e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.7902074622954e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006996	organelle organization	NA	NA	NA	NA	NA	NA	4.54351343672301e-05	2.19710590707342e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009894	regulation of catabolic process	NA	NA	NA	NA	NA	NA	4.54351343672301e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99071014191018e-06	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010468	regulation of gene expression	NA	NA	NA	NA	NA	NA	4.54351343672301e-05	NA	NA	NA	NA	9.48331654105546e-06	NA	NA	NA	8.81124813552665e-08	NA	0.000205038624355154	4.08708097357732e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032270	positive regulation of cellular protein metabolic process	NA	NA	NA	NA	NA	NA	5.0980091382831e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044770	cell cycle phase transition	NA	NA	NA	NA	NA	NA	5.54781092360155e-05	1.92061488923252e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000553997558299993	NA	NA	NA	NA	NA	NA	NA	0.000381159538951642
GO:0034645	cellular macromolecule biosynthetic process	NA	NA	NA	NA	NA	NA	5.57327315425903e-05	NA	NA	NA	NA	1.52610458628882e-06	NA	NA	NA	1.58844988325449e-05	NA	NA	4.30991127974265e-06	NA	NA	NA	NA	NA	0.000231694270887201	NA	0.000712265423472533
GO:0090068	positive regulation of cell cycle process	NA	NA	NA	NA	NA	NA	5.76975864272767e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000174228248905932	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044249	cellular biosynthetic process	NA	NA	NA	NA	NA	NA	5.76975864272767e-05	NA	NA	NA	NA	2.08104867656287e-05	NA	NA	NA	0.000212146328530883	NA	NA	0.000320386074285452	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010952	positive regulation of peptidase activity	NA	NA	NA	NA	NA	NA	5.76975864272767e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	NA	NA	NA	NA	NA	NA	7.14251952153613e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032268	regulation of cellular protein metabolic process	NA	NA	NA	NA	NA	NA	7.54162320438035e-05	0.000579021260221477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031326	regulation of cellular biosynthetic process	NA	NA	NA	NA	NA	NA	7.99952501682966e-05	NA	NA	NA	NA	3.06408973587337e-06	NA	NA	0.000978842308214236	5.06635467378986e-06	NA	NA	1.2857173119081e-06	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044772	mitotic cell cycle phase transition	NA	NA	NA	NA	NA	NA	8.02816308349913e-05	4.55198069646409e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000320386074285452	NA	NA	NA	NA	NA	NA	NA	0.000310225229015045
GO:0009059	macromolecule biosynthetic process	NA	NA	NA	NA	NA	NA	8.71152034619561e-05	NA	NA	NA	NA	2.78981841985034e-06	NA	NA	NA	3.47238142123948e-05	NA	NA	1.08578252800161e-05	NA	NA	NA	NA	NA	0.000449181120308495	NA	0.000794931480763627
GO:0090315	negative regulation of protein targeting to membrane	NA	NA	NA	NA	NA	NA	9.22050659652279e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048285	organelle fission	NA	NA	NA	NA	NA	NA	0.000102479667803526	0.000138661346444187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044085	cellular component biogenesis	NA	NA	NA	NA	NA	NA	0.000102479667803526	1.45113958723612e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009889	regulation of biosynthetic process	NA	NA	NA	NA	NA	NA	0.000102479667803526	NA	NA	NA	NA	3.56732776888693e-06	NA	NA	NA	6.34182376026331e-06	NA	NA	7.80000941873624e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000280	nuclear division	NA	NA	NA	NA	NA	NA	0.000102597595711515	9.88273844766193e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042177	negative regulation of protein catabolic process	NA	NA	NA	NA	NA	NA	0.00012085252754493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051092	positive regulation of NF-kappaB transcription factor activity	NA	NA	NA	NA	NA	NA	0.00012085252754493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0097202	activation of cysteine-type endopeptidase activity	NA	NA	NA	NA	NA	NA	0.000134559164924369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051726	regulation of cell cycle	NA	NA	NA	NA	NA	NA	0.000156326070984119	3.28594759629486e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009967	positive regulation of signal transduction	NA	NA	NA	NA	NA	NA	0.000183560602088597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008219	cell death	NA	NA	NA	NA	NA	NA	0.000183560602088597	3.63222961572078e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000712265423472533
GO:0016265	death	NA	NA	NA	NA	NA	NA	0.000183560602088597	3.63222961572078e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000712265423472533
GO:0009058	biosynthetic process	NA	NA	NA	NA	NA	NA	0.000219929134720495	NA	NA	NA	NA	2.73150775003999e-05	NA	NA	NA	0.000216600178462217	NA	NA	0.000553997558299993	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070925	organelle assembly	NA	NA	NA	NA	NA	NA	0.000224625692515168	0.000701324968147884	NA	0.000878956114934678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006357	regulation of transcription from RNA polymerase II promoter	NA	NA	NA	NA	NA	NA	0.000225130888530647	NA	NA	NA	NA	NA	NA	NA	NA	0.000967358672753265	NA	NA	9.64872639401174e-05	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010647	positive regulation of cell communication	NA	NA	NA	NA	NA	NA	0.000235880013578694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048518	positive regulation of biological process	NA	NA	NA	NA	NA	NA	0.000235880013578694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000911198317963848	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006900	membrane budding	NA	NA	NA	NA	NA	NA	0.000235880013578694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009309	amine biosynthetic process	NA	NA	NA	NA	NA	NA	0.000263152788978773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048584	positive regulation of response to stimulus	NA	NA	NA	NA	NA	NA	0.00026348537101579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010629	negative regulation of gene expression	NA	NA	NA	NA	NA	NA	0.00026348537101579	0.000863590823954476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.30991127974265e-06	NA	NA	NA	NA	NA	NA	NA	NA
GO:0018130	heterocycle biosynthetic process	NA	NA	NA	NA	NA	NA	0.000269379312300542	NA	NA	NA	0.00049744384363588	5.16873767624593e-06	NA	NA	0.000978842308214236	6.30189662254156e-07	NA	NA	1.02835730921697e-05	NA	NA	NA	NA	NA	NA	NA	0.000244362198089535
GO:0010941	regulation of cell death	NA	NA	NA	NA	NA	NA	0.000276305399835562	0.000257458657110369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0012501	programmed cell death	NA	NA	NA	NA	NA	NA	0.000277475769516042	2.27640022152523e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000478731612131556
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	NA	NA	NA	NA	NA	NA	0.000277475769516042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000137298077693868	NA	NA	NA	NA	NA	NA	NA	NA
GO:0019438	aromatic compound biosynthetic process	NA	NA	NA	NA	NA	NA	0.000277539191570904	NA	NA	NA	0.00049744384363588	5.16873767624593e-06	NA	NA	0.000978842308214236	6.30408003080737e-07	NA	NA	1.0808926502628e-05	NA	NA	NA	NA	NA	NA	NA	0.000244362198089535
GO:0006915	apoptotic process	NA	NA	NA	NA	NA	NA	0.000281986728659632	2.33072975690549e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000703392495041846
GO:1901576	organic substance biosynthetic process	NA	NA	NA	NA	NA	NA	0.000285671610712139	NA	NA	NA	NA	3.42410859068677e-05	NA	NA	NA	0.000155203619547924	NA	NA	0.000930732335545264	NA	NA	NA	NA	NA	NA	NA	0.000966215891496165
GO:0043085	positive regulation of catalytic activity	NA	NA	NA	NA	NA	NA	0.000285671610712139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043297	apical junction assembly	NA	NA	NA	NA	NA	NA	0.000291893841522626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0022607	cellular component assembly	NA	NA	NA	NA	NA	NA	0.000291893841522626	8.91294306974219e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009966	regulation of signal transduction	NA	NA	NA	NA	NA	NA	0.000296042955719121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042981	regulation of apoptotic process	NA	NA	NA	NA	NA	NA	0.000304731345860478	0.000227687028646598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000703392495041846
GO:0048519	negative regulation of biological process	NA	NA	NA	NA	NA	NA	0.000325309873028838	1.44380683507469e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44422427127115e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010646	regulation of cell communication	NA	NA	NA	NA	NA	NA	0.000325881206340612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000086	G2/M transition of mitotic cell cycle	NA	NA	NA	NA	NA	NA	0.000333842259545862	0.000952444615300679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034654	nucleobase-containing compound biosynthetic process	NA	NA	NA	NA	NA	NA	0.000333842259545862	NA	NA	NA	0.00049744384363588	3.56732776888693e-06	NA	NA	0.000978842308214236	1.04283812931129e-06	NA	NA	5.29651239715647e-06	NA	NA	NA	NA	NA	NA	NA	0.000286111128476724
GO:1901575	organic substance catabolic process	NA	NA	NA	NA	NA	NA	0.000346217137782135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048523	negative regulation of cellular process	NA	NA	NA	NA	NA	NA	0.000346217137782135	8.14204729560412e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.83324618363734e-08	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	NA	NA	NA	NA	NA	NA	0.000346217137782135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043067	regulation of programmed cell death	NA	NA	NA	NA	NA	NA	0.000356699581549929	0.00018181593290011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000712265423472533
GO:0019219	regulation of nucleobase-containing compound metabolic process	NA	NA	NA	NA	NA	NA	0.0003708403050289	NA	NA	NA	NA	3.56732776888693e-06	NA	NA	NA	1.11269801563699e-07	NA	0.000446451325563931	3.38352692947963e-08	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007067	mitotic nuclear division	NA	NA	NA	NA	NA	NA	0.000376273319275868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051252	regulation of RNA metabolic process	NA	NA	NA	NA	NA	NA	0.000385202601484754	NA	NA	NA	0.000596439733299614	1.92424676013159e-05	NA	NA	NA	3.04193798673964e-08	NA	0.000114009895714885	3.38352692947963e-08	NA	NA	NA	NA	NA	0.000977304155416888	NA	NA
GO:0045931	positive regulation of mitotic cell cycle	NA	NA	NA	NA	NA	NA	0.000389219655930493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044839	cell cycle G2/M phase transition	NA	NA	NA	NA	NA	NA	0.00039851067358959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0097659	nucleic acid-templated transcription	NA	NA	NA	NA	NA	NA	0.00039851067358959	NA	NA	NA	0.00049744384363588	2.21139189649962e-06	NA	NA	NA	1.13859237607475e-07	NA	NA	2.89723608079423e-07	NA	NA	NA	NA	NA	NA	NA	0.000480507730557987
GO:0071840	cellular component organization or biogenesis	NA	NA	NA	NA	NA	NA	0.00039851067358959	2.19710590707342e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000477641545013489	NA	NA
GO:1901978	positive regulation of cell cycle checkpoint	NA	NA	NA	NA	NA	NA	0.00039851067358959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070830	bicellular tight junction assembly	NA	NA	NA	NA	NA	NA	0.00039851067358959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0023056	positive regulation of signaling	NA	NA	NA	NA	NA	NA	0.000443247014085139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009895	negative regulation of catabolic process	NA	NA	NA	NA	NA	NA	0.000444935022115742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:2001141	regulation of RNA biosynthetic process	NA	NA	NA	NA	NA	NA	0.00045932509329332	NA	NA	NA	0.00050302366273975	9.48331654105546e-06	NA	NA	NA	3.28167080589947e-07	NA	NA	1.32271077352612e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051345	positive regulation of hydrolase activity	NA	NA	NA	NA	NA	NA	0.000465030333386118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1903506	regulation of nucleic acid-templated transcription	NA	NA	NA	NA	NA	NA	0.000470961832409601	NA	NA	NA	0.00049744384363588	9.03616466545418e-06	NA	NA	0.000978842308214236	2.90247535066678e-07	NA	NA	1.08487889520748e-07	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	NA	NA	NA	NA	NA	NA	0.000478552033861111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043068	positive regulation of programmed cell death	NA	NA	NA	NA	NA	NA	0.000521916052358573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032259	methylation	NA	NA	NA	NA	NA	NA	0.000521916052358573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
