GO	Term	1	2	3	4	5	6	7	8	9	10	11
GO:0044238	primary metabolic process	NA	NA	NA	NA	NA	0.000133997732500796	NA	0.000704961345261468	7.7694134865674e-08	0.000874207860017671	0.00016620408562151
GO:2000112	regulation of cellular macromolecule biosynthetic process	NA	NA	NA	NA	NA	0.000133997732500796	4.76454589662072e-07	5.06984594719492e-07	2.44674176397545e-10	NA	NA
GO:0060255	regulation of macromolecule metabolic process	NA	NA	NA	NA	NA	0.000133997732500796	2.95235190170125e-07	7.64138083805544e-06	3.31072783136119e-12	NA	0.000355218031537362
GO:0016070	RNA metabolic process	NA	NA	NA	NA	NA	0.000133997732500796	2.54254411379552e-10	2.20832424927176e-05	1.60071107984114e-13	4.1205663457315e-05	2.54341014294054e-06
GO:0010604	positive regulation of macromolecule metabolic process	NA	NA	NA	NA	NA	0.000133997732500796	0.000757364663654475	NA	NA	NA	NA
GO:0009893	positive regulation of metabolic process	NA	NA	NA	NA	NA	0.000144226391877884	NA	NA	NA	NA	NA
GO:1901360	organic cyclic compound metabolic process	NA	NA	NA	NA	NA	0.000153123548926033	2.82693699477622e-08	0.000186616140896146	1.48168040458984e-10	0.000134897496670787	1.34485193799956e-06
GO:0071704	organic substance metabolic process	NA	NA	NA	NA	NA	0.000172421662091185	NA	NA	1.45555362463684e-07	NA	0.000355058025568183
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	NA	NA	NA	NA	NA	0.000175117978939926	NA	NA	NA	NA	NA
GO:0048522	positive regulation of cellular process	NA	NA	NA	NA	NA	0.00018592016471641	NA	NA	0.000111478303483805	NA	NA
GO:0031326	regulation of cellular biosynthetic process	NA	NA	NA	NA	NA	0.000186097634954992	1.03887817834649e-05	4.67733644641472e-07	6.39685444979991e-09	NA	NA
GO:0009889	regulation of biosynthetic process	NA	NA	NA	NA	NA	0.000190268782457862	2.00111291979095e-05	4.67733644641472e-07	3.53891625467998e-09	NA	NA
GO:0010468	regulation of gene expression	NA	NA	NA	NA	NA	0.000222618334272893	1.7763168815646e-07	5.77651548335606e-06	4.23049796124601e-13	NA	0.000744416201242705
GO:0042176	regulation of protein catabolic process	NA	NA	NA	NA	NA	0.000222618334272893	NA	NA	NA	0.000731563719964539	NA
GO:0008219	cell death	NA	NA	NA	NA	NA	0.000222618334272893	4.74995696500412e-05	NA	NA	NA	NA
GO:0016265	death	NA	NA	NA	NA	NA	0.000222618334272893	4.74995696500412e-05	NA	NA	NA	NA
GO:0019222	regulation of metabolic process	NA	NA	NA	NA	NA	0.000238770992845644	1.38649257565181e-05	1.69135744797755e-05	8.17644084789253e-11	NA	0.000213956670633957
GO:0012501	programmed cell death	NA	NA	NA	NA	NA	0.000238995917789162	3.42966543787474e-05	NA	NA	NA	NA
GO:0051247	positive regulation of protein metabolic process	NA	NA	NA	NA	NA	0.000264203144110954	NA	NA	NA	NA	NA
GO:0009128	purine nucleoside monophosphate catabolic process	NA	NA	NA	NA	NA	0.000267094651234024	NA	NA	NA	NA	NA
GO:0019219	regulation of nucleobase-containing compound metabolic process	NA	NA	NA	NA	NA	0.000267094651234024	1.33376665822793e-05	5.06984594719492e-07	4.23049796124601e-13	0.000685004809525007	NA
GO:0010629	negative regulation of gene expression	NA	NA	NA	NA	NA	0.00026916064776733	3.35532397763617e-08	NA	NA	NA	NA
GO:0006915	apoptotic process	NA	NA	NA	NA	NA	0.000280386272956458	3.52288208317084e-05	NA	NA	NA	NA
GO:0048519	negative regulation of biological process	NA	NA	NA	NA	NA	0.000288917352728686	1.26468117782288e-06	NA	0.000610893139185003	NA	NA
GO:0016567	protein ubiquitination	NA	NA	NA	NA	NA	0.000288917352728686	2.64117831330668e-06	NA	9.25281395781743e-05	3.50018052888243e-06	NA
GO:0009059	macromolecule biosynthetic process	NA	NA	NA	NA	NA	0.00029137242737495	2.84497815989123e-06	6.39975275842576e-06	4.46566570806684e-08	NA	1.59018851032176e-05
GO:0051252	regulation of RNA metabolic process	NA	NA	NA	NA	NA	0.000295671653785954	1.40912615786773e-06	1.00581840690006e-06	4.96704130815611e-14	NA	0.000631591473747184
GO:0034645	cellular macromolecule biosynthetic process	NA	NA	NA	NA	NA	0.000304904331227302	1.61170381104196e-06	5.11323036548365e-06	9.78940849646347e-09	NA	6.05538036807544e-06
GO:0009056	catabolic process	NA	NA	NA	NA	NA	0.000304904331227302	NA	NA	NA	NA	NA
GO:2001141	regulation of RNA biosynthetic process	NA	NA	NA	NA	NA	0.000345171555562932	1.23070504369956e-06	5.06984594719492e-07	6.8204984688284e-11	NA	NA
GO:0051173	positive regulation of nitrogen compound metabolic process	NA	NA	NA	NA	NA	0.000345171555562932	NA	NA	NA	NA	NA
GO:0034654	nucleobase-containing compound biosynthetic process	NA	NA	NA	NA	NA	0.000345171555562932	9.48955083707962e-07	4.67733644641472e-07	4.33649386737815e-09	0.000731563719964539	2.22592946366428e-05
GO:0097659	nucleic acid-templated transcription	NA	NA	NA	NA	NA	0.000361589018443501	1.84876505662835e-07	4.67733644641472e-07	1.92157979587956e-11	0.000912696352017186	0.000536521928778096
GO:1903506	regulation of nucleic acid-templated transcription	NA	NA	NA	NA	NA	0.000409578444019986	9.63493238474191e-07	4.67733644641472e-07	5.19644261694669e-11	NA	NA
GO:0045862	positive regulation of proteolysis	NA	NA	NA	NA	NA	0.000409578444019986	NA	NA	NA	NA	NA
GO:0018130	heterocycle biosynthetic process	NA	NA	NA	NA	NA	0.000426734379262701	1.61170381104196e-06	5.89949278409193e-07	6.22632424388181e-09	0.000403521762146601	2.22592946366428e-05
GO:0097191	extrinsic apoptotic signaling pathway	NA	NA	NA	NA	NA	0.000426734379262701	NA	NA	NA	NA	NA
GO:2001236	regulation of extrinsic apoptotic signaling pathway	NA	NA	NA	NA	NA	0.000426734379262701	NA	NA	NA	NA	NA
GO:0019438	aromatic compound biosynthetic process	NA	NA	NA	NA	NA	0.000426734379262701	1.74649921033325e-06	5.89949278409193e-07	6.39685444979991e-09	0.000567876821386121	3.12613805686132e-05
GO:0048523	negative regulation of cellular process	NA	NA	NA	NA	NA	0.000426734379262701	2.98363395039803e-07	NA	0.000750592429510286	0.000700826464504038	NA
GO:2001056	positive regulation of cysteine-type endopeptidase activity	NA	NA	NA	NA	NA	0.00042965821161837	NA	NA	NA	NA	NA
GO:0044257	cellular protein catabolic process	NA	NA	NA	NA	NA	0.000476721693063847	NA	NA	2.0986617579818e-05	4.1205663457315e-05	NA
GO:0051260	protein homooligomerization	NA	NA	NA	NA	NA	0.000476721693063847	NA	NA	NA	NA	NA
GO:0007043	cell-cell junction assembly	NA	NA	NA	NA	NA	0.000476721693063847	NA	NA	NA	NA	NA
GO:0043433	negative regulation of sequence-specific DNA binding transcription factor activity	NA	NA	NA	NA	NA	0.000514684656103894	NA	NA	NA	NA	NA
GO:0006384	transcription initiation from RNA polymerase III promoter	NA	NA	NA	NA	NA	0.000549639439491769	NA	NA	NA	NA	NA
GO:0009125	nucleoside monophosphate catabolic process	NA	NA	NA	NA	NA	0.000549639439491769	NA	NA	NA	NA	NA
GO:0006351	transcription, DNA-templated	NA	NA	NA	NA	NA	0.000568949413519204	1.97409406860397e-07	4.67733644641472e-07	2.68076260014357e-11	0.000861714750149103	0.000574380224772554
GO:0009057	macromolecule catabolic process	NA	NA	NA	NA	NA	0.000594749849430223	NA	NA	0.000132128184601208	0.000137631336737926	2.86964475089486e-05
GO:0070647	protein modification by small protein conjugation or removal	NA	NA	NA	NA	NA	0.000622205686840732	2.6234541677737e-06	NA	0.000197534410501699	1.46465788866304e-06	NA
GO:0000280	nuclear division	NA	NA	NA	NA	NA	0.000622205686840732	4.93170675954663e-05	NA	NA	NA	NA
GO:0032774	RNA biosynthetic process	NA	NA	NA	NA	NA	0.000668109442774558	1.68875089055739e-07	5.49287336295292e-07	1.29090270485889e-10	0.000700826464504038	0.000150054014792203
GO:0006357	regulation of transcription from RNA polymerase II promoter	NA	NA	NA	NA	NA	0.000668109442774558	6.19174226138835e-06	NA	0.000335474661383876	NA	NA
GO:0048285	organelle fission	NA	NA	NA	NA	NA	0.000677874943252641	9.47076812801861e-05	NA	NA	NA	NA
GO:0044249	cellular biosynthetic process	NA	NA	NA	NA	NA	0.000708609672675678	0.000745862239350001	7.44145996644378e-05	1.17866241539389e-05	NA	0.000221246204575886
GO:0048518	positive regulation of biological process	NA	NA	NA	NA	NA	0.000708609672675678	NA	NA	0.000411536051437041	NA	NA
GO:0010950	positive regulation of endopeptidase activity	NA	NA	NA	NA	NA	0.000710332480727769	NA	NA	NA	NA	NA
GO:0032446	protein modification by small protein conjugation	NA	NA	NA	NA	NA	0.000737751579286495	2.99281260619614e-07	NA	3.42994623991624e-05	1.36537375700058e-06	NA
GO:1901362	organic cyclic compound biosynthetic process	NA	NA	NA	NA	NA	0.000737751579286495	5.60286337141431e-06	1.0823020240651e-06	2.01982440430321e-08	0.000731563719964539	4.45341310611174e-05
GO:0010557	positive regulation of macromolecule biosynthetic process	NA	NA	NA	NA	NA	0.000789077279772909	NA	NA	NA	NA	NA
GO:0042177	negative regulation of protein catabolic process	NA	NA	NA	NA	NA	0.000794031609776722	NA	NA	NA	NA	NA
GO:0051092	positive regulation of NF-kappaB transcription factor activity	NA	NA	NA	NA	NA	0.000794031609776722	NA	NA	NA	NA	NA
GO:0006355	regulation of transcription, DNA-templated	NA	NA	NA	NA	NA	0.000794031609776722	1.27659306557985e-06	4.67733644641472e-07	6.8204984688284e-11	NA	NA
GO:0009894	regulation of catabolic process	NA	NA	NA	NA	NA	0.000794031609776722	NA	NA	NA	0.000248498463364383	NA
GO:0010498	proteasomal protein catabolic process	NA	NA	NA	NA	NA	0.000794031609776722	NA	NA	2.333149454985e-05	0.000268826959107389	NA
GO:0031328	positive regulation of cellular biosynthetic process	NA	NA	NA	NA	NA	0.000816239470031172	NA	NA	NA	NA	NA
GO:0032270	positive regulation of cellular protein metabolic process	NA	NA	NA	NA	NA	0.000855832915275003	NA	NA	NA	NA	NA
GO:0045892	negative regulation of transcription, DNA-templated	NA	NA	NA	NA	NA	0.000895588126593649	6.19174226138835e-06	NA	NA	0.000731563719964539	NA
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	NA	NA	NA	NA	NA	0.000895588126593649	2.64117831330668e-06	NA	NA	NA	NA
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	NA	NA	NA	NA	NA	0.000900533475560897	NA	NA	NA	NA	NA
GO:0097190	apoptotic signaling pathway	NA	NA	NA	NA	NA	0.000923497215343131	NA	NA	NA	NA	NA
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	NA	NA	NA	NA	NA	0.000939442608713956	NA	NA	NA	NA	NA
GO:0044265	cellular macromolecule catabolic process	NA	NA	NA	NA	NA	0.000971371944047917	NA	NA	0.000110469684867344	4.1205663457315e-05	1.80766544703152e-05
GO:0010628	positive regulation of gene expression	NA	NA	NA	NA	NA	0.000975439299979715	0.000819904080004512	NA	NA	NA	NA
GO:0044248	cellular catabolic process	NA	NA	NA	NA	NA	0.000989079363667329	NA	NA	NA	0.00051441407711325	0.000251244550522545
GO:0043933	macromolecular complex subunit organization	NA	NA	NA	NA	NA	NA	5.19209775487123e-12	NA	NA	NA	9.60095148797203e-05
GO:0010605	negative regulation of macromolecule metabolic process	NA	NA	NA	NA	NA	NA	1.25585962455462e-09	NA	9.22843149691652e-05	NA	0.00023696871211032
GO:0044085	cellular component biogenesis	NA	NA	NA	NA	NA	NA	1.56830414051579e-09	NA	NA	NA	NA
GO:0031324	negative regulation of cellular metabolic process	NA	NA	NA	NA	NA	NA	7.98006149324461e-09	NA	0.000269446114635097	NA	0.000256540330648448
GO:0009892	negative regulation of metabolic process	NA	NA	NA	NA	NA	NA	2.82693699477622e-08	NA	0.000521623810882046	NA	9.06985854892012e-05
GO:0033554	cellular response to stress	NA	NA	NA	NA	NA	NA	3.35532397763617e-08	NA	NA	0.000268826959107389	NA
GO:0044770	cell cycle phase transition	NA	NA	NA	NA	NA	NA	1.54579027794843e-07	NA	NA	NA	NA
GO:0006974	cellular response to DNA damage stimulus	NA	NA	NA	NA	NA	NA	1.97409406860397e-07	NA	NA	NA	0.000236914538356363
GO:0044772	mitotic cell cycle phase transition	NA	NA	NA	NA	NA	NA	1.97409406860397e-07	NA	NA	NA	NA
GO:0006397	mRNA processing	NA	NA	NA	NA	NA	NA	3.56940624604336e-07	NA	1.95575542908371e-08	NA	NA
GO:0016568	chromatin modification	NA	NA	NA	NA	NA	NA	4.19878863950662e-07	NA	NA	NA	NA
GO:0007010	cytoskeleton organization	NA	NA	NA	NA	NA	NA	4.76454589662072e-07	NA	NA	NA	NA
GO:0071822	protein complex subunit organization	NA	NA	NA	NA	NA	NA	6.68911470933476e-07	NA	NA	NA	NA
GO:0031400	negative regulation of protein modification process	NA	NA	NA	NA	NA	NA	8.0439816732306e-07	NA	NA	NA	NA
GO:0065003	macromolecular complex assembly	NA	NA	NA	NA	NA	NA	9.63493238474191e-07	NA	NA	NA	NA
GO:0018205	peptidyl-lysine modification	NA	NA	NA	NA	NA	NA	1.1724998833941e-06	NA	NA	NA	NA
GO:0051253	negative regulation of RNA metabolic process	NA	NA	NA	NA	NA	NA	1.1724998833941e-06	NA	0.000540371709730355	0.000710033427150515	NA
GO:0016071	mRNA metabolic process	NA	NA	NA	NA	NA	NA	1.18689203827153e-06	NA	7.1563577307763e-07	NA	3.23293786789298e-05
GO:0051172	negative regulation of nitrogen compound metabolic process	NA	NA	NA	NA	NA	NA	1.30623213305796e-06	NA	NA	0.000403521762146601	NA
GO:0006396	RNA processing	NA	NA	NA	NA	NA	NA	1.79866522208796e-06	NA	7.7694134865674e-08	NA	NA
GO:0051276	chromosome organization	NA	NA	NA	NA	NA	NA	2.64117831330668e-06	NA	NA	NA	NA
GO:0016570	histone modification	NA	NA	NA	NA	NA	NA	2.64117831330668e-06	NA	NA	NA	NA
GO:1903320	regulation of protein modification by small protein conjugation or removal	NA	NA	NA	NA	NA	NA	4.39661150346762e-06	NA	NA	NA	NA
GO:0010558	negative regulation of macromolecule biosynthetic process	NA	NA	NA	NA	NA	NA	4.50995339860959e-06	NA	NA	NA	NA
GO:0032269	negative regulation of cellular protein metabolic process	NA	NA	NA	NA	NA	NA	4.73685887237705e-06	NA	NA	NA	NA
GO:1902679	negative regulation of RNA biosynthetic process	NA	NA	NA	NA	NA	NA	5.04509165737662e-06	NA	0.000906443926091313	0.000666218073416412	NA
GO:0016569	covalent chromatin modification	NA	NA	NA	NA	NA	NA	5.5127761281544e-06	NA	NA	NA	NA
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	NA	NA	NA	NA	NA	NA	5.53207380354582e-06	NA	NA	0.000259722377455825	NA
GO:1903507	negative regulation of nucleic acid-templated transcription	NA	NA	NA	NA	NA	NA	5.54306937065856e-06	NA	0.000750592429510286	NA	NA
GO:0051248	negative regulation of protein metabolic process	NA	NA	NA	NA	NA	NA	6.19174226138835e-06	NA	NA	NA	NA
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	NA	NA	NA	NA	NA	NA	6.19174226138835e-06	NA	7.7694134865674e-08	NA	NA
GO:0000398	mRNA splicing, via spliceosome	NA	NA	NA	NA	NA	NA	6.19174226138835e-06	NA	7.7694134865674e-08	NA	NA
GO:0080135	regulation of cellular response to stress	NA	NA	NA	NA	NA	NA	7.53090626615368e-06	NA	NA	NA	NA
GO:0000375	RNA splicing, via transesterification reactions	NA	NA	NA	NA	NA	NA	7.53090626615368e-06	NA	8.94776623275565e-08	NA	NA
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	NA	NA	NA	NA	NA	NA	8.02906758214932e-06	NA	NA	NA	NA
GO:0008380	RNA splicing	NA	NA	NA	NA	NA	NA	1.12643354103736e-05	NA	4.92386951871342e-13	NA	NA
GO:0031327	negative regulation of cellular biosynthetic process	NA	NA	NA	NA	NA	NA	1.27499079389297e-05	NA	NA	NA	NA
GO:0006475	internal protein amino acid acetylation	NA	NA	NA	NA	NA	NA	1.59503150219158e-05	NA	NA	NA	NA
GO:0016573	histone acetylation	NA	NA	NA	NA	NA	NA	1.95706213263134e-05	NA	NA	NA	NA
GO:0006325	chromatin organization	NA	NA	NA	NA	NA	NA	2.00111291979095e-05	NA	NA	NA	NA
GO:0006461	protein complex assembly	NA	NA	NA	NA	NA	NA	2.00111291979095e-05	NA	NA	NA	NA
GO:0070271	protein complex biogenesis	NA	NA	NA	NA	NA	NA	2.00111291979095e-05	NA	NA	NA	NA
GO:0009890	negative regulation of biosynthetic process	NA	NA	NA	NA	NA	NA	2.00111291979095e-05	NA	NA	NA	NA
GO:0031396	regulation of protein ubiquitination	NA	NA	NA	NA	NA	NA	2.00111291979095e-05	NA	NA	NA	NA
GO:1902017	regulation of cilium assembly	NA	NA	NA	NA	NA	NA	2.59783261668575e-05	NA	NA	NA	NA
GO:0045786	negative regulation of cell cycle	NA	NA	NA	NA	NA	NA	2.59783261668575e-05	NA	NA	NA	NA
GO:1904029	regulation of cyclin-dependent protein kinase activity	NA	NA	NA	NA	NA	NA	2.65445038027567e-05	NA	NA	NA	NA
GO:0018393	internal peptidyl-lysine acetylation	NA	NA	NA	NA	NA	NA	2.8746052031348e-05	NA	NA	NA	NA
GO:0070925	organelle assembly	NA	NA	NA	NA	NA	NA	3.01255483798232e-05	NA	NA	NA	NA
GO:0022613	ribonucleoprotein complex biogenesis	NA	NA	NA	NA	NA	NA	3.71127726804944e-05	NA	NA	NA	NA
GO:0006473	protein acetylation	NA	NA	NA	NA	NA	NA	3.73360056745963e-05	NA	NA	NA	NA
GO:0030048	actin filament-based movement	NA	NA	NA	NA	NA	NA	3.73360056745963e-05	NA	NA	NA	NA
GO:0018394	peptidyl-lysine acetylation	NA	NA	NA	NA	NA	NA	4.27637087723451e-05	NA	NA	NA	NA
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	NA	NA	NA	NA	NA	NA	4.31967660478824e-05	NA	NA	NA	NA
GO:0031399	regulation of protein modification process	NA	NA	NA	NA	NA	NA	4.31967660478824e-05	NA	NA	NA	NA
GO:0034622	cellular macromolecular complex assembly	NA	NA	NA	NA	NA	NA	4.76715760923887e-05	NA	NA	NA	NA
GO:0000082	G1/S transition of mitotic cell cycle	NA	NA	NA	NA	NA	NA	5.54047564952551e-05	NA	NA	NA	0.000292057896725274
GO:0043067	regulation of programmed cell death	NA	NA	NA	NA	NA	NA	5.56311311344773e-05	NA	NA	NA	NA
GO:0007017	microtubule-based process	NA	NA	NA	NA	NA	NA	5.78203353865827e-05	NA	NA	NA	NA
GO:0010941	regulation of cell death	NA	NA	NA	NA	NA	NA	6.11946640674566e-05	NA	NA	NA	NA
GO:0043044	ATP-dependent chromatin remodeling	NA	NA	NA	NA	NA	NA	6.13115302044415e-05	NA	NA	NA	NA
GO:0006259	DNA metabolic process	NA	NA	NA	NA	NA	NA	6.59227846616508e-05	NA	NA	NA	NA
GO:0042981	regulation of apoptotic process	NA	NA	NA	NA	NA	NA	6.82453603328258e-05	NA	NA	NA	NA
GO:0044843	cell cycle G1/S phase transition	NA	NA	NA	NA	NA	NA	9.2800787200422e-05	NA	NA	NA	0.000407115974627928
GO:0042770	signal transduction in response to DNA damage	NA	NA	NA	NA	NA	NA	0.000114396938599426	NA	NA	NA	0.000744416201242705
GO:0030029	actin filament-based process	NA	NA	NA	NA	NA	NA	0.000125069160753489	NA	NA	NA	NA
GO:0000086	G2/M transition of mitotic cell cycle	NA	NA	NA	NA	NA	NA	0.000127631834623867	NA	NA	NA	NA
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	NA	NA	NA	NA	NA	NA	0.000127631834623867	NA	NA	NA	NA
GO:0000226	microtubule cytoskeleton organization	NA	NA	NA	NA	NA	NA	0.000130663219251493	NA	NA	NA	NA
GO:0031398	positive regulation of protein ubiquitination	NA	NA	NA	NA	NA	NA	0.000140989860185747	NA	NA	NA	NA
GO:0043543	protein acylation	NA	NA	NA	NA	NA	NA	0.00014342349489046	NA	NA	NA	NA
GO:0051348	negative regulation of transferase activity	NA	NA	NA	NA	NA	NA	0.000163852554423157	NA	NA	NA	NA
GO:0044839	cell cycle G2/M phase transition	NA	NA	NA	NA	NA	NA	0.000163852554423157	NA	NA	NA	NA
GO:0006338	chromatin remodeling	NA	NA	NA	NA	NA	NA	0.000165830070947473	NA	NA	NA	NA
GO:0007051	spindle organization	NA	NA	NA	NA	NA	NA	0.000193698247469529	NA	NA	NA	NA
GO:1901988	negative regulation of cell cycle phase transition	NA	NA	NA	NA	NA	NA	0.000209103100498652	NA	NA	NA	NA
GO:0043968	histone H2A acetylation	NA	NA	NA	NA	NA	NA	0.000223836010168671	NA	NA	NA	NA
GO:0070252	actin-mediated cell contraction	NA	NA	NA	NA	NA	NA	0.000227278267443779	NA	NA	NA	NA
GO:0045104	intermediate filament cytoskeleton organization	NA	NA	NA	NA	NA	NA	0.000242765488685745	NA	NA	NA	NA
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	NA	NA	NA	NA	NA	NA	0.000256923356873429	NA	NA	NA	NA
GO:0071900	regulation of protein serine/threonine kinase activity	NA	NA	NA	NA	NA	NA	0.000256923356873429	NA	NA	NA	NA
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	NA	NA	NA	NA	NA	NA	0.000281471986644707	NA	NA	NA	NA
GO:0044782	cilium organization	NA	NA	NA	NA	NA	NA	0.000281471986644707	NA	NA	NA	NA
GO:0045103	intermediate filament-based process	NA	NA	NA	NA	NA	NA	0.000281471986644707	NA	NA	NA	NA
GO:0000075	cell cycle checkpoint	NA	NA	NA	NA	NA	NA	0.000281471986644707	NA	NA	NA	NA
GO:0000077	DNA damage checkpoint	NA	NA	NA	NA	NA	NA	0.000292286714202613	NA	NA	NA	NA
GO:0006513	protein monoubiquitination	NA	NA	NA	NA	NA	NA	0.000292920699187899	NA	NA	NA	NA
GO:0007050	cell cycle arrest	NA	NA	NA	NA	NA	NA	0.000327094818002383	NA	NA	NA	NA
GO:2000117	negative regulation of cysteine-type endopeptidase activity	NA	NA	NA	NA	NA	NA	0.000367495521210012	NA	NA	NA	NA
GO:0051338	regulation of transferase activity	NA	NA	NA	NA	NA	NA	0.000367495521210012	NA	NA	NA	NA
GO:0051246	regulation of protein metabolic process	NA	NA	NA	NA	NA	NA	0.000476144220234506	NA	NA	NA	NA
GO:1902115	regulation of organelle assembly	NA	NA	NA	NA	NA	NA	0.000476144220234506	NA	NA	NA	NA
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	NA	NA	NA	NA	NA	NA	0.00049620279722399	NA	NA	NA	0.00099687601253382
GO:0031123	RNA 3'-end processing	NA	NA	NA	NA	NA	NA	0.000515787421529129	NA	NA	NA	NA
GO:0010942	positive regulation of cell death	NA	NA	NA	NA	NA	NA	0.000517114102700621	NA	NA	NA	NA
GO:0032268	regulation of cellular protein metabolic process	NA	NA	NA	NA	NA	NA	0.000530365129696454	NA	NA	NA	NA
GO:0043065	positive regulation of apoptotic process	NA	NA	NA	NA	NA	NA	0.000530365129696454	NA	NA	NA	NA
GO:0035329	hippo signaling	NA	NA	NA	NA	NA	NA	0.000539599503197305	NA	NA	NA	NA
GO:0006281	DNA repair	NA	NA	NA	NA	NA	NA	0.000539599503197305	NA	NA	NA	NA
GO:0031441	negative regulation of mRNA 3'-end processing	NA	NA	NA	NA	NA	NA	0.000539599503197305	NA	NA	NA	NA
GO:0033523	histone H2B ubiquitination	NA	NA	NA	NA	NA	NA	0.000539599503197305	NA	NA	NA	NA
GO:0097340	inhibition of cysteine-type endopeptidase activity	NA	NA	NA	NA	NA	NA	0.000539599503197305	NA	NA	NA	NA
GO:0097341	zymogen inhibition	NA	NA	NA	NA	NA	NA	0.000539599503197305	NA	NA	NA	NA
GO:1990001	inhibition of cysteine-type endopeptidase activity involved in apoptotic process	NA	NA	NA	NA	NA	NA	0.000539599503197305	NA	NA	NA	NA
GO:0031570	DNA integrity checkpoint	NA	NA	NA	NA	NA	NA	0.000539599503197305	NA	NA	NA	NA
GO:0031124	mRNA 3'-end processing	NA	NA	NA	NA	NA	NA	0.000559810477048171	NA	NA	NA	NA
GO:0043068	positive regulation of programmed cell death	NA	NA	NA	NA	NA	NA	0.000596985654271881	NA	NA	NA	NA
GO:1901991	negative regulation of mitotic cell cycle phase transition	NA	NA	NA	NA	NA	NA	0.000609135867465578	NA	NA	NA	NA
GO:0019068	virion assembly	NA	NA	NA	NA	NA	NA	0.000609135867465578	NA	NA	NA	NA
GO:0045859	regulation of protein kinase activity	NA	NA	NA	NA	NA	NA	0.000609135867465578	NA	NA	NA	NA
GO:0071826	ribonucleoprotein complex subunit organization	NA	NA	NA	NA	NA	NA	0.00068242786301756	NA	NA	NA	NA
GO:0043549	regulation of kinase activity	NA	NA	NA	NA	NA	NA	0.000727173468790057	NA	NA	NA	NA
GO:0042326	negative regulation of phosphorylation	NA	NA	NA	NA	NA	NA	0.000737700950845244	NA	NA	NA	NA
GO:0010927	cellular component assembly involved in morphogenesis	NA	NA	NA	NA	NA	NA	0.000746214016795423	NA	NA	NA	NA
GO:0043412	macromolecule modification	NA	NA	NA	NA	NA	NA	0.000783386490078197	NA	NA	0.000848643308713414	NA
GO:0043967	histone H4 acetylation	NA	NA	NA	NA	NA	NA	0.000827462503996539	NA	NA	NA	NA
GO:0045109	intermediate filament organization	NA	NA	NA	NA	NA	NA	0.000844699402140006	NA	NA	NA	NA
GO:0031056	regulation of histone modification	NA	NA	NA	NA	NA	NA	0.000887201515548164	NA	NA	NA	NA
GO:0080134	regulation of response to stress	NA	NA	NA	NA	NA	NA	0.00091387169276873	NA	NA	NA	NA
GO:0006469	negative regulation of protein kinase activity	NA	NA	NA	NA	NA	NA	0.000914964747153037	NA	NA	NA	NA
GO:0042992	negative regulation of transcription factor import into nucleus	NA	NA	NA	NA	NA	NA	NA	1.1161658338372e-05	NA	NA	NA
GO:0018149	peptide cross-linking	NA	NA	NA	NA	NA	NA	NA	4.86108889492826e-05	NA	NA	NA
GO:0009058	biosynthetic process	NA	NA	NA	NA	NA	NA	NA	7.52253573280817e-05	2.80541914881418e-05	NA	0.000368480584309158
GO:1901576	organic substance biosynthetic process	NA	NA	NA	NA	NA	NA	NA	9.4680555455276e-05	2.01724123260013e-05	NA	0.000269690221157493
GO:0042308	negative regulation of protein import into nucleus	NA	NA	NA	NA	NA	NA	NA	0.000115081610208837	NA	NA	NA
GO:1904590	negative regulation of protein import	NA	NA	NA	NA	NA	NA	NA	0.000115081610208837	NA	NA	NA
GO:0031424	keratinization	NA	NA	NA	NA	NA	NA	NA	0.000185395098430852	NA	NA	NA
GO:1900181	negative regulation of protein localization to nucleus	NA	NA	NA	NA	NA	NA	NA	0.000187361270465841	NA	NA	NA
GO:0046823	negative regulation of nucleocytoplasmic transport	NA	NA	NA	NA	NA	NA	NA	0.000237239837650917	NA	NA	NA
GO:0035854	eosinophil fate commitment	NA	NA	NA	NA	NA	NA	NA	0.000337396294613355	NA	NA	NA
GO:0002834	regulation of response to tumor cell	NA	NA	NA	NA	NA	NA	NA	0.000376536311386177	NA	NA	NA
GO:0002836	positive regulation of response to tumor cell	NA	NA	NA	NA	NA	NA	NA	0.000376536311386177	NA	NA	NA
GO:0002837	regulation of immune response to tumor cell	NA	NA	NA	NA	NA	NA	NA	0.000376536311386177	NA	NA	NA
GO:0002839	positive regulation of immune response to tumor cell	NA	NA	NA	NA	NA	NA	NA	0.000376536311386177	NA	NA	NA
GO:0002418	immune response to tumor cell	NA	NA	NA	NA	NA	NA	NA	0.000683143621482807	NA	NA	NA
GO:0045779	negative regulation of bone resorption	NA	NA	NA	NA	NA	NA	NA	0.000683143621482807	NA	NA	NA
